kabul,Extracted Email Address,URL,WAS_COMPLETE,IS_USEFUL,,,,
tegucigalpa, mexico@tourspain.es, http://www.exteriores.gob.es/Embajadas/tegucigalpa/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
tegucigalpa, consejeriasanjose@amnet.cr, http://www.exteriores.gob.es/Embajadas/tegucigalpa/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
budapest, costarica@meyss.es, http://www.exteriores.gob.es/Embajadas/tegucigalpa/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
budapest, emb.budapest@maec.es, http://www.exteriores.gob.es/Embajadas/budapest/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, True,,,,
budapest, emb.budapest@maec.es, http://www.exteriores.gob.es/Embajadas/budapest/es/Embajada/Paginas/Directorio.aspx, True, True,,,,
budapest, buzon@embajadadeespana.hu, http://www.exteriores.gob.es/Embajadas/budapest/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
budapest, agredate@otenet.gr, http://www.exteriores.gob.es/Embajadas/budapest/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
budapest, budapest@comercio.mineco.es, http://www.exteriores.gob.es/Embajadas/budapest/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
budapest, cesar.aja@mecd.es, http://www.exteriores.gob.es/Embajadas/budapest/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
budapest, agregaduria.hu@educacion.gob.es, http://www.exteriores.gob.es/Embajadas/budapest/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
budapest, instituto@cervantes.hu, http://www.exteriores.gob.es/Embajadas/budapest/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
budapest, viena@tourspain.es, http://www.exteriores.gob.es/Embajadas/budapest/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
nuevadelhi, agregaduria.rumania@mir.es, http://www.exteriores.gob.es/Embajadas/budapest/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
nuevadelhi, emb.nuevadelhi@maec.es, http://www.exteriores.gob.es/Embajadas/nuevadelhi/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, True,,,,
nuevadelhi, emb.nuevadelhi@maec.es, http://www.exteriores.gob.es/Embajadas/nuevadelhi/es/Embajada/Paginas/Directorio.aspx, True, True,,,,
nuevadelhi, emb.nuevadelhi.vis@maec.es, http://www.exteriores.gob.es/Embajadas/nuevadelhi/es/Embajada/Paginas/Directorio.aspx, True, True,,,,
nuevadelhi, emb.nuevadelhi.nac@maec.es, http://www.exteriores.gob.es/Embajadas/nuevadelhi/es/Embajada/Paginas/Directorio.aspx, True, True,,,,
nuevadelhi, emb.nuevadelhi.can@maec.es, http://www.exteriores.gob.es/Embajadas/nuevadelhi/es/Embajada/Paginas/Directorio.aspx, True, True,,,,
nuevadelhi, emb.nuevadelhi.sec@maec.es, http://www.exteriores.gob.es/Embajadas/nuevadelhi/es/Embajada/Paginas/Directorio.aspx, True, True,,,,
nuevadelhi, agredndelhi@oc.mde.es, http://www.exteriores.gob.es/Embajadas/nuevadelhi/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
nuevadelhi, nuevadelhi@comercio.mineco.es, http://www.exteriores.gob.es/Embajadas/nuevadelhi/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
nuevadelhi, consejeria.india@interior.es, http://www.exteriores.gob.es/Embajadas/nuevadelhi/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
nuevadelhi, mumbai@tourspain.es, http://www.exteriores.gob.es/Embajadas/nuevadelhi/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
nuevadelhi, nuevadelhi@mapama.es, http://www.exteriores.gob.es/Embajadas/nuevadelhi/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
nuevadelhi, india@cdti.es, http://www.exteriores.gob.es/Embajadas/nuevadelhi/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
nuevadelhi, cenndel@cervantes.es, http://www.exteriores.gob.es/Embajadas/nuevadelhi/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
nuevadelhi, asesoria.india@educacion.gob.es, http://www.exteriores.gob.es/Embajadas/nuevadelhi/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
nuevadelhi, cog.mumbai@maec.es, http://www.exteriores.gob.es/Embajadas/nuevadelhi/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
yakarta, mumbai@comercio.mineco.es, http://www.exteriores.gob.es/Embajadas/nuevadelhi/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
yakarta, emb.yakarta@maec.es, http://www.exteriores.gob.es/Embajadas/yakarta/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, True,,,,
yakarta, espanyak@pacific.net.id, http://www.exteriores.gob.es/Embajadas/yakarta/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, False,,,,
yakarta, emb.yakarta.sc@maec.es, http://www.exteriores.gob.es/Embajadas/yakarta/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, False,,,,
yakarta, emb.yakarta@maec.es, http://www.exteriores.gob.es/Embajadas/yakarta/es/Embajada/Paginas/Directorio.aspx, True, True,,,,
yakarta, espanyak@pacific.net.id, http://www.exteriores.gob.es/Embajadas/yakarta/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
yakarta, yakarta@mcx.es, http://www.exteriores.gob.es/Embajadas/yakarta/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
yakarta, yakarta@comercio.mineco.es, http://www.exteriores.gob.es/Embajadas/yakarta/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
yakarta, singapore@tourspain.es, http://www.exteriores.gob.es/Embajadas/yakarta/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
yakarta, honorary.Cspainbali@gmail.com, http://www.exteriores.gob.es/Embajadas/yakarta/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
yakarta, ch.bali@maec.es, http://www.exteriores.gob.es/Embajadas/yakarta/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
yakarta, dcfilipe@yahoo.com, http://www.exteriores.gob.es/Embajadas/yakarta/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
teheran, ch.dili@maec.es, http://www.exteriores.gob.es/Embajadas/yakarta/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
teheran, emb.teheran@maec.es, http://www.exteriores.gob.es/Embajadas/teheran/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, True,,,,
teheran, emb.teheran.sc@maec.es, http://www.exteriores.gob.es/Embajadas/teheran/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, True,,,,
teheran, emb.teheran.sc@maec.eNo%20se%20aceptarán%20legalizaciones%20sin%20cita%20previa, http://www.exteriores.gob.es/Embajadas/teheran/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, True,,,,
teheran, Emb.teheran@maec.es, http://www.exteriores.gob.es/Embajadas/teheran/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, True,,,,
teheran, teheran@mcx.es, http://www.exteriores.gob.es/Embajadas/teheran/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, True,,,,
teheran, emb.teheran@maec.es, http://www.exteriores.gob.es/Embajadas/teheran/es/Embajada/Paginas/Directorio.aspx, True, True,,,,
bagdad, teheran@mcx.es, http://www.exteriores.gob.es/Embajadas/teheran/es/Embajada/Paginas/Directorio.aspx, True, True,,,,
bagdad, emb.bagdad@maec.es, http://www.exteriores.gob.es/Embajadas/bagdad/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, True,,,,
bagdad, emb.ankara.inf@maec.es, http://www.exteriores.gob.es/Embajadas/bagdad/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, False,,,,
dublin, hcspain.erbil@gmail.com, http://www.exteriores.gob.es/Embajadas/bagdad/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, False,,,,
dublin, emb.dublin@maec.es, http://www.exteriores.gob.es/Embajadas/dublin/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, True,,,,
dublin, emb.dublin.vis@maec.es, http://www.exteriores.gob.es/Embajadas/dublin/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, True,,,,
dublin, info.ire@blshelpline.com, http://www.exteriores.gob.es/Embajadas/dublin/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, False,,,,
dublin, emb.dublin@maec.es, http://www.exteriores.gob.es/Embajadas/dublin/es/Embajada/Paginas/Directorio.aspx, True, True,,,,
dublin, emb.dublin.cesp@maec.es, http://www.exteriores.gob.es/Embajadas/dublin/es/Embajada/Paginas/Directorio.aspx, True, True,,,,
dublin, dublin@comercio.mineco.es, http://www.exteriores.gob.es/Embajadas/dublin/es/Embajada/Paginas/Directorio.aspx, True, True,,,,
dublin, cendub@cervantes.es, http://www.exteriores.gob.es/Embajadas/dublin/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
dublin, asesoriadublin.ie@educación.gob.es, http://www.exteriores.gob.es/Embajadas/dublin/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
dublin, dublin@tourspain.es, http://www.exteriores.gob.es/Embajadas/dublin/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
dublin, consejeria.londres@mpr.es, http://www.exteriores.gob.es/Embajadas/dublin/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
dublin, irlanda@mitramiss.es, http://www.exteriores.gob.es/Embajadas/dublin/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
dublin, londres@magrama.es, http://www.exteriores.gob.es/Embajadas/dublin/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
dublin, agredlon@oc.mde.es, http://www.exteriores.gob.es/Embajadas/dublin/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
telaviv, vhg@rtobin.com, http://www.exteriores.gob.es/Embajadas/dublin/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
telaviv, consular.telaviv@maec.es, http://www.exteriores.gob.es/Embajadas/telaviv/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, True,,,,
telaviv, agredtel@oc.mde.es, http://www.exteriores.gob.es/Embajadas/telaviv/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
telaviv, consejeria.israel@interior.es, http://www.exteriores.gob.es/Embajadas/telaviv/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
telaviv, telaviv@comercio.mineco.es, http://www.exteriores.gob.es/Embajadas/telaviv/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
telaviv, centel@cervantes.es, http://www.exteriores.gob.es/Embajadas/telaviv/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
milan, shirin.samper@tourspain.es, http://www.exteriores.gob.es/Embajadas/telaviv/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
napoles, cog.milan@maec.es, http://www.exteriores.gob.es/Consulados/milan/es/Consulado/Paginas/LocalizacionContacto.aspx, True, True,,,,
roma, cog.napoles@maec.es, http://www.exteriores.gob.es/Consulados/napoles/es/Consulado/Paginas/LocalizacionContacto.aspx, True, True,,,,
roma, emb.roma@maec.es, http://www.exteriores.gob.es/Embajadas/roma/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, True,,,,
roma, agredroma@oc.mde.es, http://www.exteriores.gob.es/Embajadas/roma/es/Embajada/Paginas/Directorio.aspx, True, True,,,,
roma, roma@comercio.mineco.es, http://www.exteriores.gob.es/Embajadas/roma/es/Embajada/Paginas/Directorio.aspx, True, True,,,,
roma, milan@comercio.mineco.es, http://www.exteriores.gob.es/Embajadas/roma/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
roma, emb.roma@maec.es, http://www.exteriores.gob.es/Embajadas/roma/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
roma, roma@mapama.es, http://www.exteriores.gob.es/Embajadas/roma/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
roma, consejeria.it@educacion.gob.es, http://www.exteriores.gob.es/Embajadas/roma/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
roma, roma@comunicacion.presidencia.gob.es, http://www.exteriores.gob.es/Embajadas/roma/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
roma, italia@mitramiss.es, http://www.exteriores.gob.es/Embajadas/roma/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
roma, citalia@meyss.es, http://www.exteriores.gob.es/Embajadas/roma/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
roma, roma@tourspain.es, http://www.exteriores.gob.es/Embajadas/roma/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
roma, milan@tourspain.es, http://www.exteriores.gob.es/Embajadas/roma/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
kingston, cog.roma@maec.es, http://www.exteriores.gob.es/Consulados/roma/es/Consulado/Paginas/LocalizacionContacto.aspx, True, True,,,,
kingston, emb.kingston@maec.es, http://www.exteriores.gob.es/Embajadas/kingston/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, True,,,,
kingston, emb.kingston@maec.es, http://www.exteriores.gob.es/Embajadas/kingston/es/Embajada/Paginas/Directorio.aspx, True, True,,,,
kingston, santodomingo@comercio.mineco.es, http://www.exteriores.gob.es/Embajadas/kingston/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
kingston, emb.santodomingo@maec.es, http://www.exteriores.gob.es/Embajadas/kingston/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
kingston, otc@aecid.org.do, http://www.exteriores.gob.es/Embajadas/kingston/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
kingston, sanjose@mapa.es, http://www.exteriores.gob.es/Embajadas/kingston/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
kingston, director@glamourdmc.com, http://www.exteriores.gob.es/Embajadas/kingston/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
kingston, projectmanager.spjf@gmail.com, http://www.exteriores.gob.es/Embajadas/kingston/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
kingston, postmaster@isa.org.jm, http://www.exteriores.gob.es/Embajadas/kingston/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
kingston, delegation-jamaica@eeas.europa.eu, http://www.exteriores.gob.es/Embajadas/kingston/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
kingston, info@kingston.diplo.de, http://www.exteriores.gob.es/Embajadas/kingston/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
kingston, kingston@diplobel.fed.be, http://www.exteriores.gob.es/Embajadas/kingston/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
kingston, frenchembassy@cwjamaica.com, http://www.exteriores.gob.es/Embajadas/kingston/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
tokio, bhckingston@fco.gov.uk, http://www.exteriores.gob.es/Embajadas/kingston/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
tokio, emb.tokio@maec.es, http://www.exteriores.gob.es/Embajadas/tokio/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, True,,,,
tokio, emb.tokio.info@maec.es, http://www.exteriores.gob.es/Embajadas/tokio/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, True,,,,
tokio, tokio@comunicacion.presidencia.gob.es, http://www.exteriores.gob.es/Embajadas/tokio/es/Embajada/Paginas/Directorio.aspx, True, True,,,,
tokio, tokio@comercio.mineco.es, http://www.exteriores.gob.es/Embajadas/tokio/es/Embajada/Paginas/Directorio.aspx, True, True,,,,
tokio, tokio@tourspain.es, http://www.exteriores.gob.es/Embajadas/tokio/es/Embajada/Paginas/Directorio.aspx, True, True,,,,
tokio, acx1tok@cervantes.es, http://www.exteriores.gob.es/Embajadas/tokio/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
tokio, consejeria.cn@mecd.es, http://www.exteriores.gob.es/Embajadas/tokio/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
tokio, consejeria.china@interior.es, http://www.exteriores.gob.es/Embajadas/tokio/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
jerusalen, agredseu@oc.mde.es, http://www.exteriores.gob.es/Embajadas/tokio/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
amman, inf-otc-jerusalen@aecid.es, http://www.exteriores.gob.es/Consulados/jerusalen/es/Consulado/Paginas/LocalizacionContacto.aspx, True, True,,,,
amman, emb.amman@maec.es, http://www.exteriores.gob.es/Embajadas/amman/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, True,,,,
amman, emb.amman.nac@maec.es, http://www.exteriores.gob.es/Embajadas/amman/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, True,,,,
amman, emb.amman.vis@maec.es, http://www.exteriores.gob.es/Embajadas/amman/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, True,,,,
amman, info.AMM@blshelpline.com , http://www.exteriores.gob.es/Embajadas/amman/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, False,,,,
amman, emb.amman@maec.es, http://www.exteriores.gob.es/Embajadas/amman/es/Embajada/Paginas/Directorio.aspx, True, True,,,,
amman, emb.amman.vis@maec.es, http://www.exteriores.gob.es/Embajadas/amman/es/Embajada/Paginas/Directorio.aspx, True, True,,,,
amman, agredcai@link.net, http://www.exteriores.gob.es/Embajadas/amman/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
amman, agregaduria.jordania@mir.es, http://www.exteriores.gob.es/Embajadas/amman/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
amman, amman@comercio.mineco.es, http://www.exteriores.gob.es/Embajadas/amman/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
amman, cenamm@cervantes.es, http://www.exteriores.gob.es/Embajadas/amman/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
astana, roma@tourspain.es, http://www.exteriores.gob.es/Embajadas/amman/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
astana, emb.astana@maec.es, http://www.exteriores.gob.es/Embajadas/astana/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, True,,,,
astana, info.tse@blshelpline.com, http://www.exteriores.gob.es/Embajadas/astana/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, False,,,,
astana, emb.astana@maec.es, http://www.exteriores.gob.es/Embajadas/astana/es/Embajada/Paginas/Directorio.aspx, True, True,,,,
astana, almaty@comercio.mineco.es, http://www.exteriores.gob.es/Embajadas/astana/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
astana, agredmos@oc.mde.es, http://www.exteriores.gob.es/Embajadas/astana/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
astana, consejeria.rusia@mir.es, http://www.exteriores.gob.es/Embajadas/astana/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
astana, consejeria.turquia@interior.es, http://www.exteriores.gob.es/Embajadas/astana/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
astana, moscu@tourspain.es, http://www.exteriores.gob.es/Embajadas/astana/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
astana, office.gam@gmail.com, http://www.exteriores.gob.es/Embajadas/astana/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
nairobi, tbapanov@gmail.com, http://www.exteriores.gob.es/Embajadas/astana/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
nairobi, emb.nairobi@maec.es, http://www.exteriores.gob.es/Embajadas/nairobi/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, True,,,,
nairobi, emb.nairobi.vis@maec.es, http://www.exteriores.gob.es/Embajadas/nairobi/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, True,,,,
nairobi, nairobi@comercio.mineco.es, http://www.exteriores.gob.es/Embajadas/nairobi/es/Embajada/Paginas/Directorio.aspx, True, True,,,,
kuwait, pnuma@mapama.es, http://www.exteriores.gob.es/Embajadas/nairobi/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
kuwait, emb.kuwait.sec@maec.es, http://www.exteriores.gob.es/Embajadas/kuwait/es/Embajada/Paginas/Directorio.aspx, True, True,,,,
kuwait, emb.kuwait@maec.es, http://www.exteriores.gob.es/Embajadas/kuwait/es/Embajada/Paginas/Directorio.aspx, True, True,,,,
kuwait, emb.kuwait.vis@maec.es, http://www.exteriores.gob.es/Embajadas/kuwait/es/Embajada/Paginas/Directorio.aspx, True, True,,,,
kuwait, kuwait@comercio.mineco.es, http://www.exteriores.gob.es/Embajadas/kuwait/es/Embajada/Paginas/Directorio.aspx, True, True,,,,
kuwait, agredriad@oc.mde.es, http://www.exteriores.gob.es/Embajadas/kuwait/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
kuwait, agregaduria.arabiasaudi@interior.es, http://www.exteriores.gob.es/Embajadas/kuwait/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
kuwait, shcbahrain@batelco.com.bh, http://www.exteriores.gob.es/Embajadas/kuwait/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
riga, riad@comercio.mineco.es, http://www.exteriores.gob.es/Embajadas/kuwait/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
riga, emergencia.riga@maec.es, http://www.exteriores.gob.es/Embajadas/riga/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, True,,,,
riga, emb.riga@maec.es, http://www.exteriores.gob.es/Embajadas/riga/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, True,,,,
riga, emb.riga@maec.es, http://www.exteriores.gob.es/Embajadas/riga/es/Embajada/Paginas/Directorio.aspx, True, True,,,,
riga, agredvar@oc.mde.es, http://www.exteriores.gob.es/Embajadas/riga/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
riga, vilnius@comercio.mineco.es, http://www.exteriores.gob.es/Embajadas/riga/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
riga, estocolmo@tourspain.es, http://www.exteriores.gob.es/Embajadas/riga/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
riga, dinamarca@mitramiss.es, http://www.exteriores.gob.es/Embajadas/riga/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
riga, dinamarca@meyss.es, http://www.exteriores.gob.es/Embajadas/riga/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
beirut, agregaduria.polonia@interior.es, http://www.exteriores.gob.es/Embajadas/riga/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
beirut, emb.beirut@maec.es, http://www.exteriores.gob.es/Embajadas/beirut/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, True,,,,
beirut, emb.beirut.vis@maec.es, http://www.exteriores.gob.es/Embajadas/beirut/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, True,,,,
beirut, Emb.beirut@maec.es, http://www.exteriores.gob.es/Embajadas/beirut/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, True,,,,
beirut, emb.beirut@maec.es, http://www.exteriores.gob.es/Embajadas/beirut/es/Embajada/Paginas/Directorio.aspx, True, True,,,,
beirut, emb.beirut.vis@maec.es, http://www.exteriores.gob.es/Embajadas/beirut/es/Embajada/Paginas/Directorio.aspx, True, True,,,,
beirut, beirut@comercio.mineco.es, http://www.exteriores.gob.es/Embajadas/beirut/es/Embajada/Paginas/Directorio.aspx, True, True,,,,
beirut, roma@tourspain.es, http://www.exteriores.gob.es/Embajadas/beirut/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
tripoli, cenbei@cervantes.es, http://www.exteriores.gob.es/Embajadas/beirut/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
tripoli, emb.tripoli@maec.es, http://www.exteriores.gob.es/Embajadas/tripoli/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, True,,,,
tripoli, TRIPOLI-EM@maec.es, http://www.exteriores.gob.es/Embajadas/tripoli/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
tripoli, emb.tripoli.vis@maec.es, http://www.exteriores.gob.es/Embajadas/tripoli/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
tripoli, tripoli@comercio.mineco.es, http://www.exteriores.gob.es/Embajadas/tripoli/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
vilnius, deftunez.esp@mde.es, http://www.exteriores.gob.es/Embajadas/tripoli/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
vilnius, emb.vilnius@maec.es, http://www.exteriores.gob.es/Embajadas/vilnius/es/Embajada/Paginas/Directorio.aspx, True, True,,,,
vilnius, vilnius@comercio.mineco.es, http://www.exteriores.gob.es/Embajadas/vilnius/es/Embajada/Paginas/Directorio.aspx, True, True,,,,
vilnius, agredvar@oc.mde.es, http://www.exteriores.gob.es/Embajadas/vilnius/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
vilnius, agregaduria.polonia@mir.es, http://www.exteriores.gob.es/Embajadas/vilnius/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
vilnius, dinamarca@meyss.es, http://www.exteriores.gob.es/Embajadas/vilnius/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
luxemburgo, copenhague@tourspain.es, http://www.exteriores.gob.es/Embajadas/vilnius/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
luxemburgo, Emb.Luxemburgo@maec.es, http://www.exteriores.gob.es/Embajadas/luxemburgo/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, False,,,,
luxemburgo, emb.luxemburgo@maec.es, http://www.exteriores.gob.es/Embajadas/luxemburgo/es/Embajada/Paginas/Directorio.aspx, True, True,,,,
luxemburgo, emb.luxemburo@maec.es, http://www.exteriores.gob.es/Embajadas/luxemburgo/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
luxemburgo, emb.luxemburgo.info@maec.es, http://www.exteriores.gob.es/Embajadas/luxemburgo/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
luxemburgo, alce.luxemburgo@mecd.es, http://www.exteriores.gob.es/Embajadas/luxemburgo/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
luxemburgo, asabaterg@meyss.es, http://www.exteriores.gob.es/Embajadas/luxemburgo/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
luxemburgo, maria.palanca@comercio.mineco.es, http://www.exteriores.gob.es/Embajadas/luxemburgo/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
luxemburgo, luxemburgo@e-camara.com, http://www.exteriores.gob.es/Embajadas/luxemburgo/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
luxemburgo, consejeriabelgica.be@educacion.gob.es, http://www.exteriores.gob.es/Embajadas/luxemburgo/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
luxemburgo, belgica@mitramiss.es, http://www.exteriores.gob.es/Embajadas/luxemburgo/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
luxemburgo, jorge.sainz@reper.maec.es, http://www.exteriores.gob.es/Embajadas/luxemburgo/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
luxemburgo, bruselas@tourspain.es, http://www.exteriores.gob.es/Embajadas/luxemburgo/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
kualalumpur, -agredpar@oc.mde.es, http://www.exteriores.gob.es/Embajadas/luxemburgo/es/Embajada/Paginas/Directorio.aspx, True, False,,,,
kualalumpur, emb.kualalumpur@maec.es, http://www.exteriores.gob.es/Embajadas/kualalumpur/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, True,,,,
kualalumpur, emb.kualalumpur.sc@maec.es, http://www.exteriores.gob.es/Embajadas/kualalumpur/es/Embajada/Paginas/HorariosLocalizacionContacto.aspx, True, True,,,,
kualalumpur, emb.kualalumpur@maec.es, http://www.exteriores.gob.es/Embajadas/kualalumpur/es/Embajada/Paginas/Directorio.aspx, True, True,,,,
kualalumpur, emb.kualalumpur.sc@maec.es, http://www.exteriores.gob.es/Embajadas/kualalumpur/es/Embajada/Paginas/Directorio.aspx, True, True,,,,
